ticker,exchange_suffix,name,sector,isin,euronext_symbol,mic,market,source,n_days,first_trade_date,last_trade_date,alive_at_period_end,inferred_delisted_before_period_end,status
ADS.OL,.OL,ADS MARITIME HOLD,,CY0108052115,ADS,XOSL,Oslo Børs,euronext_current_directory_csv_export,1756,2019-01-02,2025-12-30,True,False,ok
ADV.MI,.MI,ADVENTURE,,IT0005607715,ADV,MTAA,Euronext Milan,euronext_current_directory_csv_export,351,2024-08-08,2025-12-30,True,False,ok
ADYEN.AS,.AS,ADYEN,,NL0012969182,ADYEN,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
AEDES.MI,.MI,AEDES,,IT0005349052,AEDES,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
AEF.MI,.MI,AEFFE,,IT0001384590,AEF,MTAA,Euronext Milan,euronext_current_directory_csv_export,1778,2019-01-02,2025-12-30,True,False,ok
AELIS.PA,.PA,AELIS FARMA,,FR0014007ZB4,AELIS,XPAR,Euronext Paris,euronext_current_directory_csv_export,989,2022-02-18,2025-12-31,True,False,ok
AFG.OL,.OL,AF GRUPPEN,,NO0003078107,AFG,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
AFISH.OL,.OL,ARCTIC FISH HOLDIN,,NO0010917719,AFISH,XOSL,Oslo Børs,euronext_current_directory_csv_export,1222,2021-02-19,2025-12-30,True,False,ok
AFK.OL,.OL,ARENDALS FOSSEKOMP,,NO0003572802,AFK,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
AGAIN.MI,.MI,CLOUDIA RESEARCH,,IT0005577090,AGAIN,MTAA,Euronext Milan,euronext_current_directory_csv_export,509,2023-12-22,2025-12-30,True,False,ok
AGFB.BR,.BR,AGFA-GEVAERT,,BE0003755692,AGFB,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
AGIL.AS,.AS,Agility Capital H,,VGG885761301,AGIL,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1456,2019-01-02,2025-12-31,True,False,ok
AGLX.OL,.OL,AGILYX,,NO0010872468,AGLX,XOSL,Oslo Børs,euronext_current_directory_csv_export,1320,2020-09-30,2025-12-30,True,False,ok
AGN.AS,.AS,AEGON,,BMG0112X1056,AGN,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
AGP.MI,.MI,ALTEA GREEN POWER,,IT0005472730,AGP,MTAA,Euronext Milan,euronext_current_directory_csv_export,993,2022-02-02,2025-12-30,True,False,ok
AGS.BR,.BR,AGEAS,,BE0974264930,AGS,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
AI.PA,.PA,AIR LIQUIDE,,FR0000120073,AI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
AIM.MI,.MI,4AIM SICAF,,IT0005204729,AIM,MTAA,Euronext Milan,euronext_current_directory_csv_export,1751,2019-01-02,2025-12-30,True,False,ok
AIR.PA,.PA,AIRBUS,,NL0000235190,AIR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
AIX.OL,.OL,AYFIE INTERNATIONA,,NO0012861683,AIX,XOSL,Oslo Børs,euronext_current_directory_csv_export,1381,2020-07-07,2025-12-30,True,False,ok
AJAX.AS,.AS,AJAX,,NL0000018034,AJAX,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
AKAST.OL,.OL,AKASTOR,,NO0010215684,AKAST,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
AKBM.OL,.OL,AKER BIOMARINE,,NO0010886625,AKBM,XOSL,Oslo Børs,euronext_current_directory_csv_export,1382,2020-07-06,2025-12-30,True,False,ok
AKE.PA,.PA,ARKEMA,,FR0010313833,AKE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
AKER.OL,.OL,AKER,,NO0010234552,AKER,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
AKOBO.OL,.OL,AKOBO MINERALS,,SE0015193412,AKOBO,XOSL,Oslo Børs,euronext_current_directory_csv_export,1125,2021-07-14,2025-12-30,True,False,ok
AKOM.PA,.PA,AERKOMM INC,,US00774B2088,AKOM,XPAR,Euronext Paris,euronext_current_directory_csv_export,1544,2019-12-23,2025-12-31,True,False,ok
AKRBP.OL,.OL,AKER BP,,NO0010345853,AKRBP,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
AKSO.OL,.OL,AKER SOLUTIONS,,NO0010716582,AKSO,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
AKVA.OL,.OL,AKVA GROUP,,NO0003097503,AKVA,XOSL,Oslo Børs,euronext_current_directory_csv_export,1757,2019-01-02,2025-12-30,True,False,ok
AKW.PA,.PA,AKWEL,,FR0000053027,AKW,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
AKZA.AS,.AS,AKZO NOBEL,,NL0013267909,AKZA,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
AL2SI.PA,.PA,2CRSI,,FR0013341781,AL2SI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALADO.PA,.PA,ADOMOS,,FR00140153H3,ALADO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALAFY.PA,.PA,AFYREN,,FR0014005AC9,ALAFY,XPAR,Euronext Paris,euronext_current_directory_csv_export,1089,2021-10-01,2025-12-31,True,False,ok
ALAGO.PA,.PA,E PANGO,,FR0014004339,ALAGO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1148,2021-07-12,2025-12-31,True,False,ok
ALAGP.PA,.PA,AGRIPOWER,,FR0013452281,ALAGP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1567,2019-11-20,2025-12-31,True,False,ok
ALAGR.PA,.PA,AGROGENERATION,,FR0010641449,ALAGR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALAIR.PA,.PA,AIRWELL,,FR0014003V77,ALAIR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1135,2021-07-29,2025-12-31,True,False,ok
ALALO.PA,.PA,ACHETER-LOUER.FR,,FR0014011O84,ALALO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALAMA.PA,.PA,AMA CORPORATION,,GB00BNKGZC51,ALAMA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1154,2021-07-02,2025-12-31,True,False,ok
ALAQU.PA,.PA,AQUILA,,FR0010340711,ALAQU,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALARF.PA,.PA,ADEUNIS,,FR0013284627,ALARF,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALATA.PA,.PA,ATARI,,FR00140173Y6,ALATA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALATI.PA,.PA,ACTIA GROUP,,FR0000076655,ALATI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALAUD.PA,.PA,AUDACIA,,FR00140059B5,ALAUD,XPAR,Euronext Paris,euronext_current_directory_csv_export,1079,2021-10-15,2025-12-31,True,False,ok
ALAVI.PA,.PA,ADVINI,,FR0000053043,ALAVI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALBFR.PA,.PA,SIDETRADE,,FR0010202606,ALBFR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALBI.PA,.PA,GASCOGNE,,FR0000124414,ALBI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALBIO.PA,.PA,BIOSYNEX,,FR0011005933,ALBIO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALBIZ.PA,.PA,OBIZ,,FR0014003711,ALBIZ,XPAR,Euronext Paris,euronext_current_directory_csv_export,1181,2021-05-26,2025-12-31,True,False,ok
ALBKK.PA,.PA,BAIKOWSKI,,FR0013384369,ALBKK,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALBLD.PA,.PA,BILENDI,,FR0004174233,ALBLD,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALBLU.PA,.PA,BLUELINEA,,FR0011041011,ALBLU,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALBOA.PA,.PA,BOA CONCEPT,,FR0011365907,ALBOA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1157,2021-06-29,2025-12-31,True,False,ok
ALBON.PA,.PA,LEBON,,FR0000121295,ALBON,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALBOO.PA,.PA,BOOSTHEAT,,FR00140153G5,ALBOO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1597,2019-10-09,2025-12-31,True,False,ok
ALBOU.PA,.PA,BOURRELIER GROUP,,FR0000054421,ALBOU,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALBPK.PA,.PA,BROADPEAK,,FR001400AJZ7,ALBPK,XPAR,Euronext Paris,euronext_current_directory_csv_export,910,2022-06-13,2025-12-31,True,False,ok
ALBPS.PA,.PA,BIOPHYTIS,,FR001400OLP5,ALBPS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCAB.PA,.PA,CABASSE,,FR001400DIY6,ALCAB,XPAR,Euronext Paris,euronext_current_directory_csv_export,789,2022-11-29,2025-12-31,True,False,ok
ALCAF.PA,.PA,CAFOM,,FR0010151589,ALCAF,XPAR,Euronext Paris,euronext_current_directory_csv_export,144,2025-06-11,2025-12-31,True,False,ok
ALCAT.PA,.PA,CATANA GROUP,,FR0010193052,ALCAT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCBI.PA,.PA,CBI,,FR0014007LW0,ALCBI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1070,2021-10-28,2025-12-31,True,False,ok
ALCBX.PA,.PA,CIBOX INTER A CTIV,,FR0000054322,ALCBX,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCGM.PA,.PA,CEGEDIM,,FR0000053506,ALCGM,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCIS.PA,.PA,CATERING INTL SCES,,FR0000064446,ALCIS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCJ.PA,.PA,CROSSJECT,,FR0011716265,ALCJ,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCLS.PA,.PA,CELLECTIS,,FR0010425595,ALCLS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCOF.PA,.PA,COFIDUR,,FR0013257409,ALCOF,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCOG.PA,.PA,COGRA,,FR0011071570,ALCOG,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCOI.PA,.PA,COIL,,BE0160342011,ALCOI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCOX.PA,.PA,NICOX,,FR0013018124,ALCOX,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCPB.PA,.PA,CAPITAL B,,FR0011053636,ALCPB,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCRB.PA,.PA,CARBIOS,,FR0011648716,ALCRB,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALCUR.PA,.PA,ARCURE,,FR0013398997,ALCUR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1755,2019-02-26,2025-12-31,True,False,ok
ALCWE.PA,.PA,CHARWOOD ENERGY,,FR001400AJ60,ALCWE,XPAR,Euronext Paris,euronext_current_directory_csv_export,888,2022-07-13,2025-12-31,True,False,ok
ALDAR.PA,.PA,DAMARTEX,,FR0000185423,ALDAR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDBL.PA,.PA,BERNARD LOISEAU,,FR0000066961,ALDBL,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDBT.PA,.PA,DBT,,FR001400LO86,ALDBT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDEL.PA,.PA,DELFINGEN,,FR0000054132,ALDEL,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDEV.PA,.PA,DEVERNOIS,,FR0000060840,ALDEV,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDLS.PA,.PA,D.L.S.I.,,FR0010404368,ALDLS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDLT.PA,.PA,DELTA PLUS GROUP,,FR0013283108,ALDLT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDMS.PA,.PA,DIAGNOSTIC MEDICAL,,FR0012202497,ALDMS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDNE.PA,.PA,DONTNOD,,FR0013331212,ALDNE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDNX.PA,.PA,DNXCORP,,FR0010436584,ALDNX,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDOL.PA,.PA,DOLFINES,,FR001400SP13,ALDOL,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDRV.PA,.PA,DRONE VOLT,,FR001400SVN0,ALDRV,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDUB.PA,.PA,ENCRES DUBUIT,,FR0004030708,ALDUB,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDUX.PA,.PA,ADUX,,FR0012821890,ALDUX,XPAR,Euronext Paris,euronext_current_directory_csv_export,396,2024-06-13,2025-12-31,True,False,ok
ALDV.PA,.PA,ADC SIIC,,BE0974269012,ALDV,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALDVI.PA,.PA,ADVICENNE,,FR0013296746,ALDVI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALEAC.PA,.PA,EDILIZIACROBATICA,,IT0005351504,ALEAC,XPAR,Euronext Paris,euronext_current_directory_csv_export,1753,2019-02-28,2025-12-31,True,False,ok
ALECO.PA,.PA,ECOMIAM,,FR0013534617,ALECO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1340,2020-10-09,2025-12-31,True,False,ok
ALECP.PA,.PA,EUROPACORP,,FR0010490920,ALECP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALECR.PA,.PA,EUROFINS CEREP,,FR0013256518,ALECR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALEMG.PA,.PA,LABO EUROMEDIS,,FR0000075343,ALEMG,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALEMS.BR,.BR,European Medical S,,BE0974497290,ALEMS,XBRU,Euronext Brussels,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
ALEMV.PA,.PA,EMOVA GROUP,,FR0013356755,ALEMV,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALENO.PA,.PA,ENOGIA,,FR0014004974,ALENO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1146,2021-07-14,2025-12-31,True,False,ok
ALENT.PA,.PA,ETHERO,,FR0010424697,ALENT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALEO2.PA,.PA,EO2,,FR0010465534,ALEO2,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALERO.PA,.PA,EUROLAND CORPORATE,,FR0010157115,ALERO,XPAR,Euronext Paris,euronext_current_directory_csv_export,145,2025-06-10,2025-12-31,True,False,ok
ALERS.PA,.PA,EUROBIO-SCIENTIFIC,,FR0013240934,ALERS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALESE.PA,.PA,ENTECH,,FR0014004362,ALESE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1088,2021-10-04,2025-12-31,True,False,ok
ALETC.PA,.PA,ENERGY SOLAR,,ES0105687000,ALETC,XPAR,Euronext Paris,euronext_current_directory_csv_export,8,2025-12-18,2025-12-31,True,False,ok
ALEUA.PA,.PA,EURASIA GROUPE,,FR0010844001,ALEUA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALEUP.PA,.PA,EUROPLASMA,,FR0014011QJ8,ALEUP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALEXA.PA,.PA,EXACOMPTA CLAIREF.,,FR0000064164,ALEXA,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALEXP.PA,.PA,ONE EXPERIENCE,,FR0013266772,ALEXP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALFEN.AS,.AS,ALFEN,,NL0012817175,ALFEN,XAMS,Euronext Amsterdam,euronext_current_directory_csv_export,1793,2019-01-02,2025-12-31,True,False,ok
ALFLE.PA,.PA,FLEURY MICHON,,FR0000074759,ALFLE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALFLO.PA,.PA,FLORENTAISE,,FR001400GO75,ALFLO,XPAR,Euronext Paris,euronext_current_directory_csv_export,696,2023-04-12,2025-12-31,True,False,ok
ALFO.MI,.MI,ALFONSINO,,IT0005466039,ALFO,MTAA,Euronext Milan,euronext_current_directory_csv_export,1035,2021-11-22,2025-12-30,True,False,ok
ALFPC.PA,.PA,FOUNTAINE PAJOT,,FR0010485268,ALFPC,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALFRE.PA,.PA,FREELANCE.COM,,FR0004187367,ALFRE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALFUM.PA,.PA,FILL UP MEDIA,,FR001400AEM6,ALFUM,XPAR,Euronext Paris,euronext_current_directory_csv_export,898,2022-06-29,2025-12-31,True,False,ok
ALGAE.PA,.PA,FERMENTALG,,FR0011271600,ALGAE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALGEC.PA,.PA,GECI INTL,,FR001400M1R1,ALGEC,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALGEN.PA,.PA,GENOWAY,,FR0004053510,ALGEN,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALGEV.PA,.PA,GEVELOT,,FR0000033888,ALGEV,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALGID.PA,.PA,EGIDE,,FR0000072373,ALGID,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALGIL.PA,.PA,GROUPE GUILLIN,,FR0012819381,ALGIL,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALGIR.PA,.PA,SIGNAUX GIROD,,FR0000060790,ALGIR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALGLD.PA,.PA,GOLD BY GOLD,,FR0011208693,ALGLD,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALGRO.PA,.PA,GROLLEAU,,FR0014005ZM5,ALGRO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1044,2021-12-03,2025-12-31,True,False,ok
ALGTR.PA,.PA,GROUPE TERA,,FR0013429404,ALGTR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1656,2019-07-18,2025-12-31,True,False,ok
ALHAF.PA,.PA,HAFFNER ENERGY,,FR0014007ND6,ALHAF,XPAR,Euronext Paris,euronext_current_directory_csv_export,992,2022-02-15,2025-12-31,True,False,ok
ALHEX.PA,.PA,HEXAOM,,FR0004159473,ALHEX,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALHF.PA,.PA,HF COMPANY,,FR0000038531,ALHF,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALHG.PA,.PA,LOUIS HACHETTE,,FR001400TL40,ALHG,XPAR,Euronext Paris,euronext_current_directory_csv_export,265,2024-12-16,2025-12-31,True,False,ok
ALHGO.PA,.PA,HAMILTON GLOBAL OP,,GB00BMDXQ672,ALHGO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1203,2021-04-26,2025-12-31,True,False,ok
ALHGR.PA,.PA,HOFFMANN,,FR0013451044,ALHGR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1589,2019-10-21,2025-12-31,True,False,ok
ALHIT.PA,.PA,HITECHPROS,,FR0010396309,ALHIT,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALHOP.PA,.PA,HOPSCOTCH GROUPE,,FR0000065278,ALHOP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALHPI.PA,.PA,HOPIUM,,FR0014010QE1,ALHPI,XPAR,Euronext Paris,euronext_current_directory_csv_export,1280,2021-01-05,2025-12-31,True,False,ok
ALHRG.PA,.PA,HERIGE,,FR0000066540,ALHRG,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALHRS.PA,.PA,HYDROGEN REFUELING,,FR0014001PM5,ALHRS,XPAR,Euronext Paris,euronext_current_directory_csv_export,1255,2021-02-09,2025-12-31,True,False,ok
ALHUN.PA,.PA,HUNYVERS,,FR0014007LQ2,ALHUN,XPAR,Euronext Paris,euronext_current_directory_csv_export,982,2022-03-01,2025-12-31,True,False,ok
ALHYP.PA,.PA,HIPAY GROUP,,FR0012821916,ALHYP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALI2S.PA,.PA,I2S,,FR0005854700,ALI2S,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALIBR.PA,.PA,CALIBRE,,FR0014004QR6,ALIBR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALICA.PA,.PA,ICAPE HOLDING,,FR001400A3Q3,ALICA,XPAR,Euronext Paris,euronext_current_directory_csv_export,890,2022-07-11,2025-12-31,True,False,ok
ALIE.PA,.PA,SIPARIO MOVIES,,IT0005380602,ALIE,XPAR,Euronext Paris,euronext_current_directory_csv_export,1016,2022-01-12,2025-12-31,True,False,ok
ALIKO.PA,.PA,IKONISYS,,FR00140048X2,ALIKO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1143,2021-07-19,2025-12-31,True,False,ok
ALIMO.PA,.PA,GROUPIMO,,FR0014000RP6,ALIMO,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALIMP.PA,.PA,IMPLANET,,FR0013470168,ALIMP,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
ALIMR.PA,.PA,IMMERSION,,FR0013060100,ALIMR,XPAR,Euronext Paris,euronext_current_directory_csv_export,1794,2019-01-02,2025-12-31,True,False,ok
